timestamp,hmd_pos_x,hmd_pos_y,hmd_pos_z,hmd_rot_w,hmd_rot_x,hmd_rot_y,hmd_rot_z,left_controller_pos_x,left_controller_pos_y,left_controller_pos_z,left_controller_rot_w,left_controller_rot_x,left_controller_rot_y,left_controller_rot_z,right_controller_pos_x,right_controller_pos_y,right_controller_pos_z,right_controller_rot_w,right_controller_rot_x,right_controller_rot_y,right_controller_rot_z
16261,2.94,159.95,-8.13,0.4,-0.05,0.85,0.34,-21.24,134.89,-4.29,0.41,-0.14,-0.14,-0.89,-16.85,148.89,-13.54,0.35,0.33,0.66,-0.58
16277,2.93,159.96,-8.14,0.4,-0.05,0.85,0.34,-21.26,134.92,-4.28,0.42,-0.14,-0.14,-0.89,-16.8,148.9,-13.52,0.35,0.33,0.66,-0.58
16291,2.92,159.97,-8.14,0.4,-0.05,0.85,0.34,-21.28,134.94,-4.27,0.42,-0.14,-0.14,-0.89,-16.74,148.91,-13.51,0.35,0.33,0.66,-0.58
16304,2.91,159.97,-8.13,0.4,-0.05,0.85,0.34,-21.3,134.96,-4.26,0.42,-0.14,-0.14,-0.89,-16.67,148.92,-13.48,0.35,0.33,0.66,-0.58
16317,2.9,159.98,-8.13,0.4,-0.05,0.85,0.34,-21.32,134.99,-4.24,0.42,-0.14,-0.14,-0.89,-16.58,148.93,-13.45,0.35,0.34,0.65,-0.58
16331,2.89,159.99,-8.13,0.4,-0.05,0.85,0.34,-21.36,135.01,-4.22,0.42,-0.14,-0.14,-0.89,-16.47,148.94,-13.42,0.34,0.34,0.65,-0.58
16344,2.89,160.0,-8.12,0.4,-0.05,0.85,0.34,-21.39,135.02,-4.18,0.42,-0.14,-0.13,-0.89,-16.37,148.95,-13.38,0.34,0.34,0.65,-0.58
16361,2.88,160.01,-8.12,0.4,-0.05,0.85,0.34,-21.44,135.05,-4.13,0.42,-0.14,-0.13,-0.89,-16.23,148.96,-13.34,0.34,0.34,0.65,-0.59
16376,2.87,160.02,-8.11,0.4,-0.05,0.85,0.34,-21.5,135.06,-4.08,0.42,-0.14,-0.13,-0.89,-16.1,148.96,-13.3,0.34,0.34,0.65,-0.59
16390,2.87,160.02,-8.1,0.4,-0.05,0.85,0.34,-21.56,135.07,-4.03,0.42,-0.14,-0.13,-0.89,-15.99,148.97,-13.26,0.33,0.33,0.66,-0.59
16403,2.87,160.03,-8.09,0.4,-0.05,0.85,0.34,-21.62,135.09,-3.96,0.42,-0.14,-0.13,-0.89,-15.83,148.97,-13.21,0.32,0.33,0.66,-0.59
16418,2.87,160.05,-8.08,0.4,-0.05,0.85,0.34,-21.68,135.12,-3.89,0.42,-0.14,-0.13,-0.89,-15.66,148.97,-13.16,0.32,0.32,0.66,-0.6
16433,2.87,160.05,-8.06,0.4,-0.05,0.85,0.34,-21.75,135.15,-3.81,0.42,-0.14,-0.13,-0.89,-15.48,148.97,-13.12,0.31,0.32,0.67,-0.6
16447,2.87,160.06,-8.05,0.4,-0.05,0.85,0.34,-21.81,135.18,-3.72,0.42,-0.14,-0.13,-0.89,-15.29,148.96,-13.07,0.3,0.31,0.67,-0.6
16461,2.87,160.07,-8.03,0.4,-0.05,0.85,0.34,-21.88,135.24,-3.62,0.42,-0.14,-0.13,-0.89,-15.08,148.94,-13.01,0.29,0.31,0.68,-0.6
16476,2.88,160.08,-8.0,0.4,-0.05,0.85,0.34,-21.99,135.3,-3.47,0.42,-0.14,-0.13,-0.89,-14.86,148.9,-12.94,0.28,0.3,0.68,-0.61
16490,2.89,160.09,-7.98,0.4,-0.05,0.85,0.34,-22.09,135.35,-3.33,0.42,-0.14,-0.13,-0.89,-14.66,148.86,-12.86,0.27,0.29,0.69,-0.61
16503,2.9,160.1,-7.95,0.4,-0.05,0.85,0.33,-22.23,135.41,-3.16,0.42,-0.14,-0.13,-0.88,-14.46,148.81,-12.79,0.26,0.28,0.7,-0.61
16515,2.91,160.11,-7.92,0.4,-0.05,0.85,0.33,-22.38,135.47,-2.98,0.42,-0.15,-0.13,-0.88,-14.26,148.75,-12.7,0.25,0.27,0.7,-0.61
16529,2.92,160.12,-7.89,0.4,-0.05,0.85,0.33,-22.58,135.53,-2.76,0.43,-0.15,-0.12,-0.88,-14.01,148.66,-12.6,0.23,0.27,0.71,-0.61
16542,2.93,160.14,-7.86,0.4,-0.05,0.85,0.33,-22.76,135.59,-2.55,0.43,-0.15,-0.12,-0.88,-13.79,148.56,-12.51,0.22,0.26,0.72,-0.6
16556,2.94,160.15,-7.82,0.4,-0.05,0.85,0.33,-22.99,135.66,-2.29,0.43,-0.15,-0.12,-0.88,-13.52,148.42,-12.37,0.21,0.26,0.73,-0.6
16569,2.95,160.16,-7.78,0.4,-0.05,0.85,0.33,-23.19,135.73,-2.05,0.43,-0.16,-0.12,-0.88,-13.29,148.26,-12.22,0.2,0.26,0.73,-0.6
16582,2.96,160.17,-7.75,0.4,-0.05,0.86,0.33,-23.4,135.8,-1.8,0.42,-0.16,-0.12,-0.88,-13.04,148.09,-12.05,0.19,0.25,0.74,-0.59
16596,2.98,160.18,-7.71,0.39,-0.05,0.86,0.33,-23.63,135.89,-1.51,0.42,-0.16,-0.11,-0.88,-12.77,147.87,-11.86,0.18,0.25,0.75,-0.58
16610,2.99,160.19,-7.67,0.39,-0.04,0.86,0.33,-23.85,135.97,-1.24,0.43,-0.17,-0.11,-0.88,-12.51,147.64,-11.72,0.17,0.25,0.76,-0.58
16622,3.0,160.2,-7.64,0.39,-0.04,0.86,0.33,-24.03,136.04,-1.0,0.43,-0.17,-0.11,-0.88,-12.28,147.43,-11.59,0.16,0.25,0.77,-0.57
16635,3.0,160.21,-7.61,0.39,-0.04,0.86,0.33,-24.24,136.11,-0.74,0.43,-0.17,-0.1,-0.88,-12.02,147.17,-11.45,0.14,0.24,0.78,-0.56
16648,3.02,160.22,-7.58,0.39,-0.04,0.86,0.33,-24.44,136.16,-0.48,0.43,-0.18,-0.1,-0.88,-11.75,146.91,-11.32,0.13,0.24,0.78,-0.56
16662,3.02,160.23,-7.55,0.39,-0.04,0.86,0.33,-24.63,136.2,-0.2,0.43,-0.18,-0.1,-0.88,-11.45,146.62,-11.15,0.12,0.23,0.79,-0.55
16678,3.03,160.24,-7.51,0.39,-0.04,0.86,0.33,-24.85,136.23,0.12,0.43,-0.19,-0.1,-0.88,-11.08,146.25,-10.95,0.1,0.22,0.8,-0.54
16693,3.04,160.24,-7.48,0.39,-0.04,0.86,0.33,-25.02,136.23,0.39,0.43,-0.19,-0.09,-0.88,-10.73,145.93,-10.81,0.09,0.22,0.81,-0.53
16706,3.04,160.24,-7.45,0.39,-0.04,0.86,0.33,-25.16,136.23,0.62,0.43,-0.19,-0.09,-0.88,-10.43,145.61,-10.66,0.08,0.22,0.82,-0.52
16721,3.05,160.25,-7.42,0.39,-0.04,0.86,0.33,-25.29,136.23,0.84,0.43,-0.2,-0.09,-0.88,-10.13,145.27,-10.47,0.07,0.22,0.83,-0.51
16735,3.05,160.25,-7.4,0.39,-0.04,0.86,0.33,-25.39,136.23,1.02,0.43,-0.2,-0.09,-0.88,-9.86,144.95,-10.27,0.06,0.22,0.83,-0.5
16747,3.05,160.25,-7.39,0.39,-0.04,0.86,0.33,-25.48,136.22,1.17,0.43,-0.2,-0.09,-0.88,-9.62,144.65,-10.1,0.05,0.22,0.84,-0.49
16759,3.05,160.26,-7.37,0.39,-0.04,0.86,0.33,-25.57,136.2,1.33,0.43,-0.2,-0.09,-0.88,-9.4,144.4,-9.93,0.05,0.22,0.84,-0.49
16771,3.05,160.26,-7.36,0.39,-0.04,0.86,0.33,-25.65,136.17,1.47,0.43,-0.21,-0.09,-0.87,-9.2,144.13,-9.77,0.04,0.22,0.85,-0.48
16783,3.04,160.26,-7.36,0.39,-0.04,0.86,0.33,-25.75,136.11,1.61,0.43,-0.21,-0.09,-0.87,-9.01,143.88,-9.59,0.04,0.22,0.85,-0.47
16798,3.03,160.26,-7.35,0.38,-0.04,0.86,0.33,-25.85,136.04,1.77,0.43,-0.21,-0.09,-0.87,-8.84,143.6,-9.34,0.03,0.22,0.86,-0.46
16811,3.03,160.26,-7.35,0.38,-0.04,0.86,0.33,-25.93,135.97,1.88,0.43,-0.22,-0.09,-0.87,-8.71,143.34,-9.11,0.03,0.22,0.87,-0.45
16823,3.02,160.26,-7.35,0.38,-0.04,0.86,0.33,-26.0,135.89,1.98,0.43,-0.22,-0.09,-0.87,-8.57,143.09,-8.9,0.03,0.22,0.87,-0.44
16839,3.01,160.26,-7.35,0.38,-0.04,0.86,0.33,-26.05,135.8,2.07,0.43,-0.22,-0.09,-0.87,-8.35,142.81,-8.66,0.02,0.22,0.87,-0.43
16856,3.0,160.26,-7.35,0.38,-0.04,0.86,0.33,-26.06,135.72,2.13,0.43,-0.22,-0.09,-0.87,-8.13,142.55,-8.44,0.02,0.23,0.88,-0.43
16870,2.99,160.26,-7.36,0.38,-0.04,0.86,0.33,-26.08,135.65,2.16,0.43,-0.22,-0.09,-0.87,-8.01,142.37,-8.25,0.02,0.23,0.88,-0.42
16884,2.97,160.26,-7.37,0.38,-0.04,0.86,0.33,-26.08,135.59,2.17,0.43,-0.22,-0.08,-0.87,-7.95,142.21,-8.05,0.02,0.23,0.88,-0.41
16897,2.96,160.26,-7.38,0.39,-0.04,0.86,0.33,-26.1,135.53,2.18,0.44,-0.22,-0.08,-0.87,-7.95,142.09,-7.85,0.02,0.23,0.88,-0.41
16914,2.94,160.26,-7.38,0.39,-0.04,0.86,0.33,-26.12,135.47,2.19,0.44,-0.22,-0.08,-0.87,-7.97,141.96,-7.65,0.03,0.23,0.88,-0.4
16929,2.93,160.26,-7.39,0.39,-0.04,0.86,0.33,-26.14,135.4,2.2,0.44,-0.22,-0.08,-0.87,-7.99,141.87,-7.48,0.03,0.23,0.89,-0.4
16943,2.91,160.26,-7.4,0.39,-0.04,0.86,0.33,-26.16,135.34,2.19,0.44,-0.23,-0.08,-0.87,-8.03,141.79,-7.31,0.03,0.23,0.89,-0.39
16958,2.9,160.26,-7.41,0.39,-0.04,0.86,0.33,-26.17,135.29,2.19,0.44,-0.23,-0.08,-0.87,-8.08,141.72,-7.15,0.04,0.23,0.89,-0.39
16970,2.88,160.26,-7.41,0.39,-0.04,0.86,0.33,-26.16,135.25,2.17,0.44,-0.23,-0.08,-0.87,-8.13,141.65,-7.0,0.04,0.23,0.89,-0.39
16983,2.87,160.26,-7.41,0.39,-0.04,0.86,0.33,-26.17,135.22,2.15,0.44,-0.23,-0.08,-0.87,-8.15,141.61,-6.88,0.04,0.24,0.89,-0.38
17000,2.85,160.25,-7.42,0.39,-0.04,0.86,0.33,-26.18,135.2,2.12,0.44,-0.23,-0.08,-0.87,-8.18,141.61,-6.77,0.04,0.24,0.89,-0.38
17013,2.84,160.26,-7.42,0.39,-0.04,0.86,0.33,-26.19,135.19,2.1,0.44,-0.23,-0.08,-0.87,-8.2,141.65,-6.72,0.04,0.25,0.89,-0.38
17025,2.83,160.25,-7.42,0.39,-0.04,0.86,0.33,-26.21,135.18,2.09,0.44,-0.23,-0.08,-0.87,-8.23,141.7,-6.68,0.05,0.25,0.89,-0.38
17039,2.82,160.25,-7.42,0.39,-0.04,0.86,0.33,-26.21,135.18,2.06,0.44,-0.23,-0.08,-0.87,-8.3,141.81,-6.66,0.05,0.26,0.88,-0.39
17058,2.81,160.24,-7.41,0.39,-0.04,0.86,0.33,-26.23,135.18,2.03,0.44,-0.23,-0.08,-0.87,-8.39,142.0,-6.68,0.06,0.26,0.88,-0.39
17074,2.81,160.24,-7.41,0.39,-0.04,0.86,0.33,-26.24,135.18,2.01,0.44,-0.23,-0.08,-0.86,-8.43,142.19,-6.75,0.07,0.26,0.87,-0.4
17086,2.8,160.24,-7.4,0.39,-0.04,0.86,0.33,-26.26,135.19,2.0,0.44,-0.23,-0.08,-0.86,-8.46,142.37,-6.82,0.07,0.26,0.87,-0.41
17101,2.8,160.23,-7.4,0.39,-0.04,0.86,0.33,-26.28,135.19,1.99,0.44,-0.23,-0.08,-0.86,-8.47,142.53,-6.89,0.07,0.26,0.87,-0.42
17115,2.79,160.22,-7.39,0.39,-0.04,0.86,0.33,-26.3,135.2,1.97,0.44,-0.23,-0.08,-0.86,-8.48,142.68,-6.97,0.08,0.26,0.86,-0.42
17131,2.79,160.21,-7.38,0.39,-0.04,0.86,0.33,-26.31,135.2,1.95,0.44,-0.23,-0.08,-0.86,-8.51,142.77,-6.99,0.08,0.26,0.86,-0.43
17144,2.79,160.21,-7.37,0.39,-0.04,0.86,0.33,-26.31,135.2,1.93,0.44,-0.23,-0.08,-0.86,-8.55,142.82,-6.97,0.08,0.26,0.86,-0.43
17156,2.79,160.2,-7.36,0.39,-0.04,0.86,0.33,-26.3,135.22,1.91,0.44,-0.23,-0.08,-0.86,-8.6,142.84,-6.93,0.09,0.27,0.86,-0.43
17171,2.79,160.19,-7.36,0.39,-0.04,0.86,0.33,-26.3,135.22,1.88,0.44,-0.23,-0.08,-0.86,-8.64,142.8,-6.84,0.09,0.27,0.86,-0.43
17188,2.79,160.18,-7.35,0.39,-0.04,0.86,0.33,-26.28,135.22,1.84,0.44,-0.23,-0.08,-0.86,-8.68,142.71,-6.7,0.09,0.27,0.86,-0.43
17204,2.8,160.18,-7.34,0.39,-0.04,0.86,0.33,-26.27,135.21,1.82,0.44,-0.23,-0.08,-0.86,-8.73,142.56,-6.51,0.09,0.28,0.86,-0.42
17219,2.8,160.17,-7.34,0.38,-0.04,0.86,0.33,-26.26,135.2,1.8,0.44,-0.23,-0.08,-0.86,-8.77,142.41,-6.35,0.1,0.28,0.86,-0.42
17232,2.8,160.16,-7.34,0.38,-0.04,0.86,0.33,-26.25,135.18,1.77,0.44,-0.23,-0.08,-0.86,-8.82,142.25,-6.18,0.09,0.28,0.86,-0.41
17244,2.8,160.16,-7.34,0.38,-0.04,0.86,0.33,-26.24,135.15,1.75,0.44,-0.24,-0.07,-0.86,-8.86,142.09,-6.03,0.09,0.29,0.86,-0.4
17256,2.8,160.16,-7.34,0.38,-0.04,0.86,0.33,-26.23,135.13,1.74,0.45,-0.24,-0.07,-0.86,-8.9,141.96,-5.89,0.09,0.29,0.87,-0.4
17266,2.8,160.15,-7.34,0.38,-0.04,0.86,0.33,-26.22,135.09,1.72,0.45,-0.24,-0.07,-0.86,-8.92,141.84,-5.77,0.09,0.29,0.87,-0.4
17279,2.79,160.15,-7.35,0.38,-0.04,0.86,0.33,-26.19,135.06,1.69,0.45,-0.24,-0.08,-0.86,-8.93,141.74,-5.65,0.09,0.29,0.87,-0.39
17292,2.79,160.15,-7.35,0.38,-0.04,0.86,0.33,-26.16,135.03,1.65,0.45,-0.24,-0.08,-0.86,-8.93,141.68,-5.58,0.09,0.29,0.87,-0.39
17303,2.79,160.15,-7.36,0.38,-0.04,0.86,0.33,-26.13,135.01,1.62,0.45,-0.24,-0.08,-0.86,-8.92,141.67,-5.54,0.09,0.29,0.87,-0.39
17317,2.78,160.16,-7.35,0.38,-0.04,0.86,0.33,-26.1,135.0,1.58,0.45,-0.23,-0.08,-0.86,-8.92,141.69,-5.51,0.09,0.29,0.87,-0.4
17330,2.78,160.16,-7.35,0.38,-0.04,0.86,0.33,-26.06,134.98,1.54,0.45,-0.23,-0.08,-0.86,-8.93,141.78,-5.55,0.09,0.29,0.86,-0.4
17343,2.77,160.16,-7.35,0.38,-0.04,0.86,0.33,-26.07,134.99,1.5,0.45,-0.23,-0.07,-0.86,-8.95,141.9,-5.58,0.09,0.29,0.86,-0.41
17361,2.77,160.16,-7.36,0.38,-0.04,0.86,0.33,-26.03,134.97,1.45,0.45,-0.23,-0.07,-0.86,-8.96,142.08,-5.64,0.09,0.29,0.86,-0.41
17373,2.76,160.16,-7.36,0.38,-0.04,0.86,0.33,-26.02,134.96,1.42,0.45,-0.23,-0.07,-0.86,-8.95,142.21,-5.68,0.09,0.29,0.86,-0.42
17387,2.75,160.16,-7.36,0.38,-0.04,0.86,0.33,-26.0,134.94,1.4,0.45,-0.23,-0.07,-0.86,-8.95,142.34,-5.71,0.1,0.29,0.85,-0.42
17403,2.74,160.16,-7.37,0.38,-0.04,0.86,0.33,-25.97,134.91,1.37,0.45,-0.24,-0.07,-0.86,-8.94,142.46,-5.72,0.1,0.29,0.85,-0.42
17419,2.74,160.16,-7.37,0.38,-0.04,0.86,0.33,-25.94,134.89,1.34,0.45,-0.24,-0.07,-0.86,-8.95,142.53,-5.71,0.1,0.29,0.85,-0.43
17433,2.73,160.16,-7.37,0.38,-0.04,0.86,0.33,-25.92,134.88,1.31,0.45,-0.24,-0.07,-0.86,-8.95,142.55,-5.68,0.1,0.29,0.85,-0.43
17444,2.73,160.16,-7.38,0.38,-0.04,0.86,0.33,-25.9,134.87,1.28,0.46,-0.24,-0.07,-0.86,-8.99,142.5,-5.6,0.1,0.29,0.85,-0.43
17455,2.73,160.16,-7.38,0.38,-0.04,0.86,0.33,-25.88,134.88,1.26,0.46,-0.24,-0.07,-0.86,-9.02,142.46,-5.52,0.1,0.3,0.85,-0.42
17470,2.73,160.16,-7.38,0.38,-0.04,0.86,0.33,-25.87,134.88,1.23,0.46,-0.24,-0.07,-0.85,-9.1,142.33,-5.38,0.1,0.3,0.85,-0.42
17481,2.73,160.16,-7.38,0.38,-0.04,0.86,0.33,-25.87,134.89,1.22,0.46,-0.24,-0.07,-0.85,-9.18,142.19,-5.24,0.1,0.3,0.86,-0.41
17493,2.72,160.16,-7.39,0.38,-0.04,0.86,0.33,-25.88,134.9,1.21,0.46,-0.24,-0.07,-0.85,-9.25,142.04,-5.11,0.1,0.3,0.86,-0.41
17506,2.72,160.15,-7.39,0.38,-0.04,0.86,0.33,-25.89,134.9,1.21,0.46,-0.24,-0.07,-0.85,-9.31,141.91,-4.99,0.1,0.3,0.86,-0.4
17519,2.72,160.15,-7.39,0.38,-0.04,0.86,0.33,-25.89,134.9,1.21,0.46,-0.24,-0.07,-0.85,-9.35,141.85,-4.92,0.1,0.3,0.86,-0.4
17533,2.73,160.15,-7.39,0.38,-0.04,0.86,0.33,-25.9,134.89,1.2,0.46,-0.24,-0.07,-0.85,-9.37,141.82,-4.86,0.1,0.3,0.86,-0.4
17546,2.73,160.15,-7.4,0.38,-0.04,0.86,0.34,-25.9,134.9,1.2,0.46,-0.24,-0.07,-0.85,-9.37,141.86,-4.9,0.1,0.3,0.86,-0.4
17557,2.72,160.15,-7.39,0.38,-0.04,0.86,0.34,-25.9,134.91,1.19,0.46,-0.24,-0.07,-0.85,-9.36,141.92,-4.93,0.1,0.3,0.86,-0.41
17568,2.72,160.15,-7.39,0.38,-0.04,0.86,0.34,-25.89,134.92,1.19,0.46,-0.24,-0.07,-0.85,-9.34,142.02,-5.01,0.1,0.29,0.86,-0.41
17580,2.72,160.15,-7.39,0.38,-0.04,0.86,0.34,-25.88,134.92,1.17,0.46,-0.24,-0.07,-0.85,-9.33,142.13,-5.1,0.1,0.29,0.85,-0.42
17591,2.72,160.15,-7.38,0.38,-0.04,0.86,0.34,-25.86,134.93,1.16,0.46,-0.24,-0.07,-0.85,-9.31,142.25,-5.2,0.1,0.29,0.85,-0.42
17603,2.72,160.14,-7.38,0.38,-0.04,0.86,0.34,-25.84,134.93,1.14,0.46,-0.24,-0.07,-0.85,-9.27,142.37,-5.34,0.1,0.29,0.85,-0.43
17614,2.72,160.14,-7.38,0.38,-0.04,0.86,0.34,-25.82,134.94,1.14,0.46,-0.24,-0.07,-0.85,-9.23,142.48,-5.44,0.1,0.29,0.85,-0.43
17626,2.72,160.14,-7.38,0.38,-0.04,0.86,0.34,-25.8,134.95,1.13,0.46,-0.24,-0.07,-0.85,-9.2,142.58,-5.54,0.1,0.29,0.85,-0.44
17640,2.72,160.14,-7.38,0.38,-0.04,0.86,0.34,-25.78,134.96,1.13,0.46,-0.24,-0.07,-0.85,-9.17,142.68,-5.63,0.11,0.29,0.85,-0.44
17652,2.72,160.14,-7.38,0.38,-0.04,0.86,0.34,-25.76,134.97,1.12,0.46,-0.24,-0.07,-0.85,-9.15,142.74,-5.69,0.11,0.29,0.84,-0.44
17663,2.72,160.14,-7.38,0.38,-0.04,0.86,0.34,-25.74,134.97,1.13,0.46,-0.24,-0.07,-0.85,-9.17,142.74,-5.7,0.11,0.29,0.84,-0.44
17676,2.72,160.14,-7.38,0.38,-0.04,0.86,0.34,-25.73,134.97,1.13,0.46,-0.24,-0.07,-0.85,-9.17,142.74,-5.7,0.11,0.29,0.84,-0.44
17687,2.72,160.15,-7.38,0.38,-0.04,0.86,0.34,-25.72,134.97,1.14,0.46,-0.24,-0.07,-0.85,-9.2,142.68,-5.65,0.11,0.29,0.84,-0.44
17700,2.72,160.15,-7.38,0.38,-0.04,0.86,0.34,-25.73,134.96,1.16,0.46,-0.24,-0.07,-0.85,-9.22,142.59,-5.57,0.11,0.29,0.85,-0.43
17713,2.72,160.15,-7.39,0.38,-0.04,0.86,0.34,-25.74,134.94,1.19,0.46,-0.24,-0.07,-0.85,-9.24,142.49,-5.48,0.11,0.3,0.85,-0.43
17726,2.72,160.14,-7.39,0.38,-0.04,0.86,0.34,-25.75,134.92,1.22,0.46,-0.24,-0.07,-0.85,-9.25,142.37,-5.39,0.1,0.3,0.85,-0.42
17738,2.72,160.14,-7.4,0.38,-0.04,0.86,0.34,-25.75,134.91,1.24,0.46,-0.24,-0.07,-0.85,-9.24,142.3,-5.34,0.1,0.3,0.85,-0.42
17754,2.72,160.14,-7.41,0.38,-0.04,0.86,0.34,-25.76,134.9,1.27,0.46,-0.24,-0.07,-0.85,-9.21,142.3,-5.36,0.1,0.29,0.85,-0.42
17768,2.73,160.14,-7.42,0.38,-0.04,0.86,0.34,-25.76,134.87,1.27,0.46,-0.24,-0.07,-0.85,-9.19,142.42,-5.48,0.1,0.29,0.85,-0.43
17786,2.73,160.14,-7.44,0.38,-0.04,0.86,0.34,-25.78,134.87,1.34,0.46,-0.24,-0.07,-0.85,-9.16,142.71,-5.81,0.1,0.29,0.84,-0.44
17808,2.73,160.14,-7.45,0.38,-0.04,0.86,0.34,-25.79,134.85,1.36,0.46,-0.24,-0.07,-0.85,-9.16,142.99,-6.11,0.1,0.28,0.84,-0.45
17824,2.73,160.14,-7.46,0.38,-0.04,0.86,0.34,-25.81,134.84,1.39,0.46,-0.24,-0.06,-0.85,-9.17,143.21,-6.34,0.11,0.28,0.84,-0.46
17840,2.73,160.14,-7.47,0.38,-0.04,0.86,0.34,-25.81,134.83,1.41,0.46,-0.24,-0.06,-0.85,-9.13,143.4,-6.54,0.11,0.27,0.83,-0.47
17852,2.73,160.15,-7.47,0.38,-0.04,0.86,0.34,-25.81,134.82,1.41,0.46,-0.24,-0.06,-0.85,-9.09,143.5,-6.65,0.11,0.27,0.83,-0.47
17864,2.74,160.15,-7.48,0.38,-0.04,0.86,0.34,-25.8,134.81,1.41,0.46,-0.24,-0.06,-0.85,-9.05,143.54,-6.71,0.11,0.27,0.83,-0.47
17877,2.74,160.15,-7.48,0.38,-0.04,0.86,0.34,-25.78,134.81,1.42,0.46,-0.24,-0.06,-0.85,-8.99,143.54,-6.72,0.11,0.28,0.83,-0.47
17890,2.75,160.15,-7.48,0.38,-0.04,0.86,0.34,-25.77,134.81,1.42,0.46,-0.24,-0.06,-0.85,-8.94,143.5,-6.68,0.11,0.28,0.83,-0.47
17904,2.76,160.15,-7.49,0.38,-0.04,0.86,0.34,-25.76,134.8,1.42,0.46,-0.24,-0.06,-0.85,-8.9,143.38,-6.58,0.1,0.28,0.84,-0.46
17917,2.77,160.15,-7.49,0.38,-0.04,0.86,0.34,-25.75,134.78,1.42,0.46,-0.24,-0.06,-0.85,-8.84,143.24,-6.47,0.1,0.28,0.84,-0.45
17933,2.78,160.15,-7.49,0.38,-0.04,0.86,0.33,-25.74,134.77,1.42,0.46,-0.24,-0.06,-0.85,-8.76,143.08,-6.35,0.09,0.28,0.84,-0.45
17949,2.79,160.15,-7.49,0.38,-0.04,0.86,0.33,-25.73,134.75,1.42,0.46,-0.24,-0.06,-0.85,-8.65,142.94,-6.28,0.08,0.29,0.85,-0.44
17963,2.8,160.15,-7.5,0.38,-0.04,0.86,0.33,-25.73,134.73,1.43,0.46,-0.24,-0.06,-0.85,-8.54,142.88,-6.27,0.08,0.29,0.85,-0.44
17979,2.82,160.15,-7.5,0.38,-0.04,0.86,0.33,-25.72,134.72,1.42,0.46,-0.24,-0.06,-0.85,-8.46,142.93,-6.37,0.08,0.29,0.84,-0.45
17993,2.82,160.15,-7.5,0.38,-0.04,0.86,0.33,-25.72,134.71,1.42,0.46,-0.24,-0.06,-0.85,-8.41,143.06,-6.55,0.08,0.29,0.84,-0.46
18010,2.84,160.15,-7.5,0.38,-0.04,0.86,0.33,-25.71,134.7,1.41,0.46,-0.24,-0.06,-0.85,-8.39,143.29,-6.83,0.09,0.28,0.83,-0.47
18022,2.84,160.15,-7.51,0.38,-0.04,0.86,0.33,-25.7,134.71,1.41,0.46,-0.24,-0.06,-0.85,-8.38,143.48,-7.06,0.09,0.28,0.83,-0.48
18034,2.85,160.15,-7.51,0.38,-0.04,0.86,0.33,-25.69,134.71,1.4,0.46,-0.24,-0.07,-0.85,-8.35,143.66,-7.28,0.09,0.27,0.83,-0.48
18049,2.86,160.15,-7.5,0.38,-0.04,0.86,0.33,-25.69,134.72,1.4,0.46,-0.24,-0.06,-0.85,-8.31,143.84,-7.52,0.1,0.27,0.82,-0.49
18067,2.86,160.15,-7.5,0.38,-0.04,0.86,0.33,-25.7,134.74,1.41,0.46,-0.24,-0.06,-0.85,-8.22,143.98,-7.72,0.1,0.27,0.82,-0.5
18079,2.87,160.15,-7.5,0.38,-0.04,0.86,0.33,-25.71,134.75,1.42,0.46,-0.24,-0.06,-0.85,-8.12,144.0,-7.78,0.09,0.27,0.82,-0.5
18095,2.88,160.16,-7.5,0.38,-0.04,0.86,0.33,-25.73,134.77,1.44,0.46,-0.24,-0.06,-0.85,-8.01,143.96,-7.77,0.09,0.27,0.82,-0.49
18111,2.89,160.16,-7.5,0.38,-0.04,0.86,0.33,-25.74,134.76,1.47,0.46,-0.24,-0.06,-0.85,-7.91,143.84,-7.67,0.09,0.28,0.82,-0.49
18124,2.9,160.16,-7.5,0.38,-0.04,0.86,0.33,-25.76,134.77,1.5,0.46,-0.24,-0.06,-0.85,-7.84,143.66,-7.52,0.08,0.28,0.83,-0.48
18137,2.91,160.16,-7.5,0.38,-0.04,0.86,0.33,-25.77,134.78,1.51,0.46,-0.24,-0.06,-0.85,-7.78,143.44,-7.31,0.08,0.28,0.83,-0.47
18150,2.92,160.16,-7.5,0.38,-0.04,0.86,0.33,-25.78,134.79,1.53,0.46,-0.24,-0.06,-0.85,-7.74,143.23,-7.12,0.07,0.28,0.84,-0.46
18164,2.94,160.16,-7.5,0.38,-0.04,0.86,0.33,-25.79,134.8,1.54,0.46,-0.24,-0.06,-0.85,-7.68,142.98,-6.93,0.06,0.28,0.85,-0.45
18178,2.95,160.15,-7.5,0.38,-0.04,0.86,0.33,-25.79,134.81,1.56,0.46,-0.24,-0.06,-0.85,-7.62,142.84,-6.86,0.06,0.29,0.85,-0.45
18190,2.96,160.15,-7.51,0.38,-0.04,0.86,0.33,-25.79,134.84,1.57,0.46,-0.24,-0.06,-0.85,-7.57,142.79,-6.88,0.06,0.29,0.84,-0.45
18204,2.97,160.15,-7.51,0.38,-0.04,0.86,0.33,-25.8,134.86,1.58,0.46,-0.24,-0.06,-0.85,-7.58,142.84,-7.02,0.06,0.3,0.84,-0.46
18221,2.99,160.15,-7.51,0.38,-0.04,0.86,0.33,-25.81,134.87,1.6,0.46,-0.24,-0.06,-0.85,-7.67,142.97,-7.22,0.07,0.3,0.83,-0.47
